"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C39972","Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor, Variant with Heterologous Elements","Related To","8634/1","Sertoli-Leydig cell tumor, intermediate differentiation, with heterologous elements","PT","ICDO3","3.2"
"C39968","Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor","Related To","8631/1","Sertoli-Leydig cell tumor of intermediate differentiation, NOS","PT","ICDO3","3.2"
"C39968","Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor","Related To","8631/1","Sertoli-Leydig cell tumor of intermediate differentiation","PT","ICDO3","3.1"
"C40060","Ovarian Endometrioid Adenocarcinofibroma","Related To","8381/3","Endometrioid adenofibroma, malignant","PT","ICDO3","3.2"
"C40060","Ovarian Endometrioid Adenocarcinofibroma","Related To","8381/3","Endometrioid adenofibroma, malignant","PT","ICDO3","3.1"
"C40034","Ovarian Mucinous Adenocarcinofibroma","Related To","9015/3","Mucinous adenocarcinofibroma","PT","ICDO3","3.1"
"C40034","Ovarian Mucinous Adenocarcinofibroma","Related To","9015/3","Mucinous adenocarcinofibroma","PT","ICDO3","3.2"
"C40079","Ovarian Clear Cell Adenocarcinofibroma","Related To","8313/3","Clear cell adenocarcinofibroma","PT","ICDO3","3.2"
"C40079","Ovarian Clear Cell Adenocarcinofibroma","Related To","8313/3","Clear cell adenocarcinofibroma","PT","ICDO3","3.1"
"C54664","Hidradenocarcinoma","Related To","8402/3","Nodular hidradenoma, malignant","PT","ICDO3","3.1"
"C54664","Hidradenocarcinoma","Related To","8402/3","Hidradenocarcinoma","PT","ICDO3","3.2"
"C3082","Heavy Chain Disease","Related To","9762/3","Heavy chain disease, NOS","PT","ICDO3","3.1"
"C3082","Heavy Chain Disease","Related To","9762/3","Heavy chain disease, NOS","PT","ICDO3","3.2"
"C4397","Carcinoma ex Pleomorphic Adenoma","Related To","8941/3","Carcinoma in pleomorphic adenoma","PT","ICDO3","3.1"
"C4397","Carcinoma ex Pleomorphic Adenoma","Related To","8941/3","Carcinoma ex pleomorphic adenoma","PT","ICDO3","3.2"
"C3703","Pleomorphic Lipoma","Related To","8854/0","Pleomorphic lipoma","PT","ICDO3","3.2"
"C3703","Pleomorphic Lipoma","Related To","8854/0","Pleomorphic lipoma","PT","ICDO3","3.1"
"C3699","Intramuscular Hemangioma","Related To","9132/0","Intramuscular hemangioma","PT","ICDO3","3.1"
"C3699","Intramuscular Hemangioma","Related To","9132/0","Intramuscular hemangioma","PT","ICDO3","3.2"
"C3706","Medullomyoblastoma","Related To","9472/3","Medullomyoblastoma","PT","ICDO3","3.1"
"C3706","Medullomyoblastoma","Related To","9472/3","Medullomyoblastoma","PT","ICDO3","3.2"
"C4201","Adenocarcinoma with Spindle Cell Metaplasia","Related To","8572/3","Adenocarcinoma with spindle cell metaplasia","PT","ICDO3","3.1"
"C4201","Adenocarcinoma with Spindle Cell Metaplasia","Related To","8572/3","Adenocarcinoma with spindle cell metaplasia","PT","ICDO3","3.2"
"C4229","Neuronevus","Related To","8725/0","Neuronevus","PT","ICDO3","3.2"
"C4229","Neuronevus","Related To","8725/0","Neuronevus","PT","ICDO3","3.1"
"C4222","Glomangioma","Related To","8712/0","Glomangioma","PT","ICDO3","3.1"
"C4222","Glomangioma","Related To","8712/0","Glomangioma","PT","ICDO3","3.2"
"C4155","Parathyroid Gland Water-Clear Cell Adenoma","Related To","8322/0","Water-clear cell adenoma","PT","ICDO3","3.1"
"C4155","Parathyroid Gland Water-Clear Cell Adenoma","Related To","8322/0","Water-clear cell adenoma","PT","ICDO3","3.2"
"C3904","Papillary Meningioma","Related To","9538/3","Papillary meningioma","PT","ICDO3","3.1"
"C3904","Papillary Meningioma","Related To","9538/3","Papillary meningioma","PT","ICDO3","3.2"
"C65165","Inverted Squamous Papilloma","Related To","8053/0","Squamous cell papilloma, inverted","PT","ICDO3","3.2"
"C65165","Inverted Squamous Papilloma","Related To","8053/0","Squamous cell papilloma, inverted","PT","ICDO3","3.1"
"C65200","Thyroid Gland Follicular Carcinoma, Minimally Invasive","Related To","8335/3","Follicular carcinoma, minimally invasive","PT","ICDO3","3.2"
"C65200","Thyroid Gland Follicular Carcinoma, Minimally Invasive","Related To","8335/3","Follicular carcinoma, minimally invasive","PT","ICDO3","3.1"
"C65180","Squamous Cell Carcinoma, Clear Cell Type","Related To","8084/3","Squamous cell carcinoma, clear cell type","PT","ICDO3","3.2"
"C65180","Squamous Cell Carcinoma, Clear Cell Type","Related To","8084/3","Squamous cell carcinoma, clear cell type","PT","ICDO3","3.1"
"C7457","Capillary Hemangioma","Related To","9131/0","Capillary hemangioma","PT","ICDO3","3.1"
"C7457","Capillary Hemangioma","Related To","9131/0","Capillary hemangioma","PT","ICDO3","3.2"
"C7503","Borderline Phyllodes Tumor","Related To","9020/1","Phyllodes tumor, borderline","PT","ICDO3","3.1"
"C7503","Borderline Phyllodes Tumor","Related To","9020/1","Phyllodes tumor, borderline","PT","ICDO3","3.2"
"C7195","Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder","Related To","9718/1","Primary cutaneous CD30 positive T-cell lymphoproliferative disorder","PT","ICDO3","3.2"
"C7195","Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder","Related To","9718/3","Primary cutaneous CD30+ T-cell lymphoproliferative disorder","PT","ICDO3","3.1"
"C63622","Undifferentiated Carcinoma with Osteoclast-Like Giant Cells","Related To","8035/3","Carcinoma with osteoclast-like giant cells","PT","ICDO3","3.2"
"C63622","Undifferentiated Carcinoma with Osteoclast-Like Giant Cells","Related To","8035/3","Carcinoma with osteoclast-like giant cells","PT","ICDO3","3.1"
"C53958","High Grade Surface Osteosarcoma","Related To","9194/3","High grade surface osteosarcoma","PT","ICDO3","3.1"
"C53958","High Grade Surface Osteosarcoma","Related To","9194/3","High grade surface osteosarcoma","PT","ICDO3","3.2"
"C53595","Ectopic Hamartomatous Thymoma","Related To","8587/0","Ectopic hamartomatous thymoma","PT","ICDO3","3.1"
"C53595","Ectopic Hamartomatous Thymoma","Related To","8587/0","Ectopic hamartomatous thymoma","PT","ICDO3","3.2"
"C7683","Adenocarcinoma with Cartilaginous and Osseous Metaplasia","Related To","8571/3","Adenocarcinoma with cartilaginous and osseous metaplasia","PT","ICDO3","3.1"
"C7683","Adenocarcinoma with Cartilaginous and Osseous Metaplasia","Related To","8571/3","Adenocarcinoma with cartilaginous and osseous metaplasia","PT","ICDO3","3.2"
"C6581","Parachordoma","Related To","9373/0","Parachordoma","PT","ICDO3","3.1"
"C6581","Parachordoma","Related To","9373/0","Parachordoma","PT","ICDO3","3.2"
"C62282","Skin Nodular Basal Cell Carcinoma","Related To","8097/3","Basal cell carcinoma, nodular","PT","ICDO3","3.1"
"C62282","Skin Nodular Basal Cell Carcinoma","Related To","8097/3","Basal cell carcinoma, nodular","PT","ICDO3","3.2"
"C9473","Lactating Adenoma","Related To","8204/0","Lactating adenoma","PT","ICDO3","3.1"
"C9473","Lactating Adenoma","Related To","8204/0","Lactating adenoma","PT","ICDO3","3.2"
"C173735","Odontogenic Carcinosarcoma","Related To","9342/3","Odontogenic Carcinosarcoma","PT","ICDO3","3.2"
"C173735","Odontogenic Carcinosarcoma","Related To","9342/3","Odontogenic Carcinosarcoma","PT","ICDO3","3.1"
"C4717","Anaplastic Ganglioglioma","Related To","9505/3","Ganglioglioma, anaplastic","PT","ICDO3","3.2"
"C4717","Anaplastic Ganglioglioma","Related To","9505/3","Ganglioglioma, anaplastic","PT","ICDO3","3.1"
"C49016","Angiomyofibroblastoma","Related To","8826/0","Angiomyofibroblastoma","PT","ICDO3","3.2"
"C49016","Angiomyofibroblastoma","Related To","8826/0","Angiomyofibroblastoma","PT","ICDO3","3.1"
"C49012","Myofibroblastoma","Related To","8825/0","Myofibroblastoma","PT","ICDO3","3.1"
"C49012","Myofibroblastoma","Related To","8825/0","Myofibroblastoma","PT","ICDO3","3.2"
"C4112","Trichofolliculoma","Related To","8101/0","Trichofolliculoma","PT","ICDO3","3.1"
"C4112","Trichofolliculoma","Related To","8101/0","Trichofolliculoma","PT","ICDO3","3.2"
"C4101","Verrucous Papilloma","Related To","8051/0","Verrucous papilloma","PT","ICDO3","3.1"
"C4101","Verrucous Papilloma","Related To","8051/0","Verrucous papilloma","PT","ICDO3","3.2"
"C4104","Metastatic Squamous Cell Carcinoma","Related To","8070/6","Squamous cell carcinoma, metastatic, NOS","PT","ICDO3","3.1"
"C4104","Metastatic Squamous Cell Carcinoma","Related To","8070/6","Squamous cell carcinoma, metastatic, NOS","PT","ICDO3","3.2"
"C4141","Adenocarcinoma in Villous Adenoma","Related To","8261/3","Adenocarcinoma in villous adenoma","PT","ICDO3","3.2"
"C4141","Adenocarcinoma in Villous Adenoma","Related To","8261/3","Adenocarcinoma in villous adenoma","PT","ICDO3","3.1"
"C4136","Adenocarcinoma in Multiple Adenomatous Polyps","Related To","8221/3","Adenocarcinoma in multiple adenomatous polyps","PT","ICDO3","3.2"
"C4136","Adenocarcinoma in Multiple Adenomatous Polyps","Related To","8221/3","Adenocarcinoma in multiple adenomatous polyps","PT","ICDO3","3.1"
"C4134","Adenocarcinoma in Adenomatous Polyposis Coli","Related To","8220/3","Adenocarcinoma in adenomatous polyposis coli","PT","ICDO3","3.1"
"C4134","Adenocarcinoma in Adenomatous Polyposis Coli","Related To","8220/3","Adenocarcinoma in adenomatous polyposis coli","PT","ICDO3","3.2"
"C4125","Superficial Spreading Adenocarcinoma","Related To","8143/3","Superficial spreading adenocarcinoma","PT","ICDO3","3.1"
"C4125","Superficial Spreading Adenocarcinoma","Related To","8143/3","Superficial spreading adenocarcinoma","PT","ICDO3","3.2"
"C4142","Villous Adenocarcinoma","Related To","8262/3","Villous adenocarcinoma","PT","ICDO3","3.1"
"C4142","Villous Adenocarcinoma","Related To","8262/3","Villous adenocarcinoma","PT","ICDO3","3.2"
"C4145","Adenocarcinoma in Tubulovillous Adenoma","Related To","8263/3","Adenocarcinoma in tubulovillous adenoma","PT","ICDO3","3.2"
"C4145","Adenocarcinoma in Tubulovillous Adenoma","Related To","8263/3","Adenocarcinoma in tubulovillous adenoma","PT","ICDO3","3.1"
"C4094","Pleomorphic Carcinoma","Related To","8022/3","Pleomorphic carcinoma","PT","ICDO3","3.2"
"C4094","Pleomorphic Carcinoma","Related To","8022/3","Pleomorphic carcinoma","PT","ICDO3","3.1"
"C27535","Skin Adenoid Basal Cell Carcinoma","Related To","8098/3","Adenoid basal carcinoma","PT","ICDO3","3.1"
"C27535","Skin Adenoid Basal Cell Carcinoma","Related To","8098/3","Adenoid basal carcinoma","PT","ICDO3","3.2"
"C27816","Pigmented Nevus","Related To","8720/0","Pigmented nevus, NOS","PT","ICDO3","3.2"
"C27816","Pigmented Nevus","Related To","8720/0","Pigmented nevus, NOS","PT","ICDO3","3.1"
"C3763","Pulmonary Adenomatosis","Related To","8250/1","Pulmonary adenomatosis","PT","ICDO3","3.1"
"C3763","Pulmonary Adenomatosis","Related To","8250/1","Pulmonary adenomatosis","PT","ICDO3","3.2"
"C3830","Chondromyxoid Fibroma","Related To","9241/0","Chondromyxoid fibroma","PT","ICDO3","3.1"
"C3830","Chondromyxoid Fibroma","Related To","9241/0","Chondromyxoid fibroma","PT","ICDO3","3.2"
"C35259","Chondromatosis","Related To","9220/1","Chondromatosis, NOS","PT","ICDO3","3.1"
"C35259","Chondromatosis","Related To","9220/1","Chondromatosis, NOS","PT","ICDO3","3.2"
"C67092","Ovarian Serous Adenocarcinofibroma","Related To","9014/3","Serous adenocarcinofibroma","PT","ICDO3","3.1"
"C67092","Ovarian Serous Adenocarcinofibroma","Related To","9014/3","Serous adenocarcinofibroma","PT","ICDO3","3.2"
"C67155","Olfactory Neurogenic Tumor","Related To","9520/3","Olfactory neurogenic tumor","PT","ICDO3","3.2"
"C67155","Olfactory Neurogenic Tumor","Related To","9520/3","Olfactory neurogenic tumor","PT","ICDO3","3.1"
"C67156","Olfactory Neurocytoma","Related To","9521/3","Olfactory neurocytoma","PT","ICDO3","3.1"
"C67156","Olfactory Neurocytoma","Related To","9521/3","Olfactory neurocytoma","PT","ICDO3","3.2"
"C27369","Adult Pleomorphic Rhabdomyosarcoma","Related To","8901/3","Pleomorphic rhabdomyosarcoma, adult type","PT","ICDO3","3.2"
"C27369","Adult Pleomorphic Rhabdomyosarcoma","Related To","8901/3","Pleomorphic rhabdomyosarcoma, adult type","PT","ICDO3","3.1"
"C6902","Chondroid Chordoma","Related To","9371/3","Chondroid chordoma","PT","ICDO3","3.1"
"C6902","Chondroid Chordoma","Related To","9371/3","Chondroid chordoma","PT","ICDO3","3.2"
"C6892","Cellular Fibroma","Related To","8810/1","Cellular fibroma","PT","ICDO3","3.1"
"C6892","Cellular Fibroma","Related To","8810/1","Cellular fibroma","PT","ICDO3","3.2"
"C66752","Clear Cell Neoplasm","Related To","8005/0","Clear cell tumor, NOS","PT","ICDO3","3.2"
"C66752","Clear Cell Neoplasm","Related To","8005/0","Clear cell tumor, NOS","PT","ICDO3","3.1"
"C66802","Oligodendroblastoma","Related To","9460/3","Oligodendroblastoma","PT","ICDO3","3.1"
"C66802","Oligodendroblastoma","Related To","9460/3","Oligodendroblastoma","PT","ICDO3","3.2"
"C66903","Skin Metatypical Carcinoma","Related To","8095/3","Metatypical carcinoma","PT","ICDO3","3.2"
"C66903","Skin Metatypical Carcinoma","Related To","8095/3","Metatypical carcinoma","PT","ICDO3","3.1"
"C66796","Aggressive Osteoblastoma","Related To","9200/1","Aggressive osteoblastoma","PT","ICDO3","3.2"
"C66796","Aggressive Osteoblastoma","Related To","9200/1","Aggressive osteoblastoma","PT","ICDO3","3.1"
"C66765","Fascial Fibrosarcoma","Related To","8813/3","Fascial fibrosarcoma","PT","ICDO3","3.1"
"C66765","Fascial Fibrosarcoma","Related To","8813/3","Fascial fibrosarcoma","PT","ICDO3","3.2"
"C66761","Periosteal Fibroma","Related To","8812/0","Periosteal fibroma","PT","ICDO3","3.1"
"C66761","Periosteal Fibroma","Related To","8812/0","Periosteal fibroma","PT","ICDO3","3.2"
"C66811","Spongioneuroblastoma","Related To","9504/3","Spongioneuroblastoma","PT","ICDO3","3.1"
"C66811","Spongioneuroblastoma","Related To","9504/3","Spongioneuroblastoma","PT","ICDO3","3.2"
"C66757","Epithelioid Cell Nevus","Related To","8771/0","Epithelioid cell nevus","PT","ICDO3","3.2"
"C66757","Epithelioid Cell Nevus","Related To","8771/0","Epithelioid cell nevus","PT","ICDO3","3.1"
"C66804","Ganglioneuromatosis","Related To","9491/0","Ganglioneuromatosis","PT","ICDO3","3.2"
"C66804","Ganglioneuromatosis","Related To","9491/0","Ganglioneuromatosis","PT","ICDO3","3.1"
"C66800","Ameloblastic Fibrodentinoma","Related To","9271/0","Ameloblastic fibrodentinoma","PT","ICDO3","3.2"
"C66800","Ameloblastic Fibrodentinoma","Related To","9271/0","Ameloblastic fibrodentinoma","PT","ICDO3","3.1"
"C66817","Hemangioblastic Meningioma","Related To","9535/0","Hemangioblastic meningioma","PT","ICDO3","3.2"
"C66817","Hemangioblastic Meningioma","Related To","9535/0","Hemangioblastic meningioma","PT","ICDO3","3.1"
"C66813","Differentiated Retinoblastoma","Related To","9511/3","Retinoblastoma, differentiated","PT","ICDO3","3.1"
"C66813","Differentiated Retinoblastoma","Related To","9511/3","Retinoblastoma, differentiated","PT","ICDO3","3.2"
"C66816","Spontaneously Regressed Retinoblastoma","Related To","9514/1","Retinoblastoma, spontaneously regressed","PT","ICDO3","3.2"
"C66816","Spontaneously Regressed Retinoblastoma","Related To","9514/1","Retinoblastoma, spontaneously regressed","PT","ICDO3","3.1"
"C66799","Metastasizing Chondroblastoma","Related To","9230/3","Chondroblastoma, malignant","PT","ICDO3","3.2"
"C66799","Metastasizing Chondroblastoma","Related To","9230/3","Chondroblastoma, malignant","PT","ICDO3","3.1"
"C66763","Periosteal Fibrosarcoma","Related To","8812/3","Periosteal fibrosarcoma","PT","ICDO3","3.2"
"C66763","Periosteal Fibrosarcoma","Related To","8812/3","Periosteal fibrosarcoma","PT","ICDO3","3.1"
"C66718","Medullary Carcinoma, Not Otherwise Specified","Related To","8510/3","Medullary carcinoma, NOS","PT","ICDO3","3.1"
"C66718","Medullary Carcinoma, Not Otherwise Specified","Related To","8510/3","Medullary carcinoma, NOS","PT","ICDO3","3.2"
"C4320","Protoplasmic Astrocytoma","Related To","9410/3","Protoplasmic astrocytoma","PT","ICDO3","3.2"
"C4320","Protoplasmic Astrocytoma","Related To","9410/3","Protoplasmic astrocytoma","PT","ICDO3","3.1"
"C4332","Angiomatous Meningioma","Related To","9534/0","Angiomatous meningioma","PT","ICDO3","3.1"
"C4332","Angiomatous Meningioma","Related To","9534/0","Angiomatous meningioma","PT","ICDO3","3.2"
"C4328","Pacinian Neurofibroma","Related To","9507/0","Pacinian tumor","PT","ICDO3","3.1"
"C4328","Pacinian Neurofibroma","Related To","9507/0","Pacinian tumor","PT","ICDO3","3.2"
"C4260","Fetal Rhabdomyoma","Related To","8903/0","Fetal rhabdomyoma","PT","ICDO3","3.2"
"C4260","Fetal Rhabdomyoma","Related To","8903/0","Fetal rhabdomyoma","PT","ICDO3","3.1"
"C4319","Papillary Ependymoma","Related To","9393/3","Papillary ependymoma","PT","ICDO3","3.2"
"C4319","Papillary Ependymoma","Related To","9393/3","Papillary ependymoma","PT","ICDO3","3.1"
"C4331","Psammomatous Meningioma","Related To","9533/0","Psammomatous meningioma","PT","ICDO3","3.1"
"C4331","Psammomatous Meningioma","Related To","9533/0","Psammomatous meningioma","PT","ICDO3","3.2"
"C4262","Endometrial Stromal Nodule","Related To","8930/0","Endometrial stromal nodule","PT","ICDO3","3.2"
"C4262","Endometrial Stromal Nodule","Related To","8930/0","Endometrial stromal nodule","PT","ICDO3","3.1"
"C4256","Cellular Leiomyoma","Related To","8892/0","Cellular leiomyoma","PT","ICDO3","3.1"
"C4256","Cellular Leiomyoma","Related To","8892/0","Cellular leiomyoma","PT","ICDO3","3.2"
"C4315","Peripheral Odontogenic Fibroma","Related To","9322/0","Peripheral odontogenic fibroma","PT","ICDO3","3.2"
"C4315","Peripheral Odontogenic Fibroma","Related To","9322/0","Peripheral odontogenic fibroma","PT","ICDO3","3.1"
"C4253","Mixed Liposarcoma","Related To","8855/3","Mixed liposarcoma","PT","ICDO3","3.2"
"C4253","Mixed Liposarcoma","Related To","8855/3","Mixed liposarcoma","PT","ICDO3","3.1"
"C39981","Malignant Ovarian Steroid Cell Tumor","Related To","8670/3","Steroid cell tumor, malignant","PT","ICDO3","3.1"
"C39981","Malignant Ovarian Steroid Cell Tumor","Related To","8670/3","Steroid cell tumor, malignant","PT","ICDO3","3.2"
"C39740","Lung Inflammatory Myofibroblastic Tumor","Has Synonym","8827/1","Myofibroblastic tumor, peribronchial","PT","ICDO3","3.1"
"C39740","Lung Inflammatory Myofibroblastic Tumor","Has Synonym","8827/1","Myofibroblastic tumor, peribronchial","PT","ICDO3","3.2"
"C39973","Poorly Differentiated Ovarian Sertoli-Leydig Cell Tumor, Variant with Heterologous Elements","Related To","8634/3","Sertoli-Leydig cell tumor, poorly differentiated, with heterologous elements","PT","ICDO3","3.1"
"C39973","Poorly Differentiated Ovarian Sertoli-Leydig Cell Tumor, Variant with Heterologous Elements","Related To","8634/3","Sertoli-Leydig cell tumor, poorly differentiated, with heterologous elements","PT","ICDO3","3.2"
"C40077","Malignant Ovarian Clear Cell Tumor","Related To","8005/3","Malignant tumor, clear cell type","PT","ICDO3","3.1"
"C40077","Malignant Ovarian Clear Cell Tumor","Related To","8005/3","Malignant tumor, clear cell type","PT","ICDO3","3.2"
"C40315","Pilomyxoid Astrocytoma","Related To","9425/3","Pilomyxoid astrocytoma","PT","ICDO3","3.1"
"C40315","Pilomyxoid Astrocytoma","Related To","9425/3","Pilomyxoid astrocytoma","PT","ICDO3","3.2"
"C39954","Brenner Tumor","Related To","9000/0","Brenner tumor, NOS","PT","ICDO3","3.1"
"C39954","Brenner Tumor","Related To","9000/0","Brenner tumor, NOS","PT","ICDO3","3.2"
"C40028","Borderline Ovarian Serous Adenofibroma","Related To","9014/1","Serous adenofibroma of borderline malignancy","PT","ICDO3","3.2"
"C40028","Borderline Ovarian Serous Adenofibroma","Related To","9014/1","Serous adenofibroma of borderline malignancy","PT","ICDO3","3.1"
"C5419","Gliofibroma","Related To","9442/1","Gliofibroma","PT","ICDO3","3.2"
"C5419","Gliofibroma","Related To","9442/1","Gliofibroma","PT","ICDO3","3.1"
"C3737","Mesenchymal Chondrosarcoma","Related To","9240/3","Mesenchymal chondrosarcoma","PT","ICDO3","3.2"
"C3737","Mesenchymal Chondrosarcoma","Related To","9240/3","Mesenchymal chondrosarcoma","PT","ICDO3","3.1"
"C3685","Microcystic Adenoma","Related To","8202/0","Microcystic adenoma","PT","ICDO3","3.1"
"C3685","Microcystic Adenoma","Related To","8202/0","Microcystic adenoma","PT","ICDO3","3.2"
"C3688","Trabecular Adenoma","Related To","8190/0","Trabecular adenoma","PT","ICDO3","3.1"
"C3688","Trabecular Adenoma","Related To","8190/0","Trabecular adenoma","PT","ICDO3","3.2"
"C3701","Myxoid Leiomyosarcoma","Related To","8896/3","Myxoid leiomyosarcoma","PT","ICDO3","3.2"
"C3701","Myxoid Leiomyosarcoma","Related To","8896/3","Myxoid leiomyosarcoma","PT","ICDO3","3.1"
"C3748","Leiomyomatosis","Related To","8890/1","Leiomyomatosis, NOS","PT","ICDO3","3.2"
"C3748","Leiomyomatosis","Related To","8890/1","Leiomyomatosis, NOS","PT","ICDO3","3.1"
"C4157","Mixed Cell Adenoma","Related To","8323/0","Mixed cell adenoma","PT","ICDO3","3.1"
"C4157","Mixed Cell Adenoma","Related To","8323/0","Mixed cell adenoma","PT","ICDO3","3.2"
"C4209","Well Differentiated Ovarian Sertoli-Leydig Cell Tumor","Related To","8631/0","Sertoli-Leydig cell tumor, well differentiated","PT","ICDO3","3.2"
"C4209","Well Differentiated Ovarian Sertoli-Leydig Cell Tumor","Related To","8631/0","Sertoli-Leydig cell tumor, well differentiated","PT","ICDO3","3.1"
"C4184","Papillary Mucinous Cystadenoma","Related To","8471/0","Papillary mucinous cystadenoma, NOS","PT","ICDO3","3.1"
"C4173","Papillary Eccrine Adenoma","Related To","8408/0","Eccrine papillary adenoma","PT","ICDO3","3.2"
"C4173","Papillary Eccrine Adenoma","Related To","8408/0","Eccrine papillary adenoma","PT","ICDO3","3.1"
"C4226","Balloon Cell Nevus","Related To","8722/0","Balloon cell nevus","PT","ICDO3","3.2"
"C4226","Balloon Cell Nevus","Related To","8722/0","Balloon cell nevus","PT","ICDO3","3.1"
"C4243","Sarcomatosis","Related To","8800/9","Sarcomatosis, NOS","PT","ICDO3","3.2"
"C4243","Sarcomatosis","Related To","8800/9","Sarcomatosis, NOS","PT","ICDO3","3.1"
"C4223","Glomangiomyoma","Related To","8713/0","Glomangiomyoma","PT","ICDO3","3.2"
"C4223","Glomangiomyoma","Related To","8713/0","Glomangiomyoma","PT","ICDO3","3.1"
"C4158","Mixed Cell Adenocarcinoma","Related To","8323/3","Mixed cell adenocarcinoma","PT","ICDO3","3.2"
"C4158","Mixed Cell Adenocarcinoma","Related To","8323/3","Mixed cell adenocarcinoma","PT","ICDO3","3.1"
"C4210","Poorly Differentiated Ovarian Sertoli-Leydig Cell Tumor","Related To","8631/3","Sertoli-Leydig cell tumor, poorly differentiated","PT","ICDO3","3.2"
"C4210","Poorly Differentiated Ovarian Sertoli-Leydig Cell Tumor","Related To","8631/3","Sertoli-Leydig cell tumor, poorly differentiated","PT","ICDO3","3.1"
"C4168","Apocrine Adenoma","Related To","8401/0","Apocrine adenoma","PT","ICDO3","3.1"
"C4168","Apocrine Adenoma","Related To","8401/0","Apocrine adenoma","PT","ICDO3","3.2"
"C4181","Serous Surface Papilloma","Related To","8461/0","Serous surface papilloma","PT","ICDO3","3.2"
"C4181","Serous Surface Papilloma","Related To","8461/0","Serous surface papilloma","PT","ICDO3","3.1"
"C4973","Perineurioma","Related To","9571/0","Perineurioma, NOS","PT","ICDO3","3.1"
"C4973","Perineurioma","Related To","9571/0","Perineurioma, NOS","PT","ICDO3","3.2"
"C65204","Papillary Mucinous Cystadenocarcinoma","Related To","8471/3","Papillary mucinous cystadenocarcinoma","PT","ICDO3","3.1"
"C6517","Genital Rhabdomyoma","Related To","8905/0","Genital rhabdomyoma","PT","ICDO3","3.2"
"C6517","Genital Rhabdomyoma","Related To","8905/0","Genital rhabdomyoma","PT","ICDO3","3.1"
"C65160","Giant Cell and Spindle Cell Carcinoma","Related To","8030/3","Giant cell and spindle cell carcinoma","PT","ICDO3","3.1"
"C65160","Giant Cell and Spindle Cell Carcinoma","Related To","8030/3","Giant cell and spindle cell carcinoma","PT","ICDO3","3.2"
"C65161","Polygonal Cell Carcinoma","Related To","8034/3","Polygonal cell carcinoma","PT","ICDO3","3.1"
"C65161","Polygonal Cell Carcinoma","Related To","8034/3","Polygonal cell carcinoma","PT","ICDO3","3.2"
"C6509","Fibroblastic Liposarcoma","Related To","8857/3","Fibroblastic liposarcoma","PT","ICDO3","3.2"
"C6509","Fibroblastic Liposarcoma","Related To","8857/3","Fibroblastic liposarcoma","PT","ICDO3","3.1"
"C65179","Squamous Cell Carcinoma with Horn Formation","Related To","8078/3","Squamous cell carcinoma with horn formation","PT","ICDO3","3.2"
"C65179","Squamous Cell Carcinoma with Horn Formation","Related To","8078/3","Squamous cell carcinoma with horn formation","PT","ICDO3","3.1"
"C6475","Clear Cell Chondrosarcoma","Related To","9242/3","Clear cell chondrosarcoma","PT","ICDO3","3.1"
"C6475","Clear Cell Chondrosarcoma","Related To","9242/3","Clear cell chondrosarcoma","PT","ICDO3","3.2"
"C65203","Clear Cell Papillary Cystadenoma","Related To","8443/0","Clear cell cystadenoma","PT","ICDO3","3.2"
"C65203","Clear Cell Papillary Cystadenoma","Related To","8443/0","Clear cell cystadenoma","PT","ICDO3","3.1"
"C65178","Microinvasive Squamous Cell Carcinoma","Related To","8076/3","Squamous cell carcinoma, microinvasive","PT","ICDO3","3.2"
"C65178","Microinvasive Squamous Cell Carcinoma","Related To","8076/3","Squamous cell carcinoma, microinvasive","PT","ICDO3","3.1"
"C6503","Chondroid Lipoma","Related To","8862/0","Chondroid lipoma","PT","ICDO3","3.2"
"C6503","Chondroid Lipoma","Related To","8862/0","Chondroid lipoma","PT","ICDO3","3.1"
"C65159","Glassy Cell Carcinoma","Related To","8015/3","Glassy cell carcinoma","PT","ICDO3","3.2"
"C65159","Glassy Cell Carcinoma","Related To","8015/3","Glassy cell carcinoma","PT","ICDO3","3.1"
"C65195","Carcinoma Simplex","Related To","8231/3","Carcinoma simplex","PT","ICDO3","3.2"
"C65195","Carcinoma Simplex","Related To","8231/3","Carcinoma simplex","PT","ICDO3","3.1"
"C65154","Malignant Tumor, Small Cell Type","Related To","8002/3","Malignant tumor, small cell type","PT","ICDO3","3.1"
"C65154","Malignant Tumor, Small Cell Type","Related To","8002/3","Malignant tumor, small cell type","PT","ICDO3","3.2"
"C7450","Intramuscular Lipoma","Related To","8856/0","Intramuscular lipoma","PT","ICDO3","3.2"
"C7450","Intramuscular Lipoma","Related To","8856/0","Intramuscular lipoma","PT","ICDO3","3.1"
"C7468","Struma Ovarii","Related To","9090/0","Struma ovarii, NOS","PT","ICDO3","3.1"
"C7468","Struma Ovarii","Related To","9090/0","Struma ovarii, NOS","PT","ICDO3","3.2"
"C7501","Odontogenic Myxoma","Related To","9320/0","Odontogenic myxoma","PT","ICDO3","3.1"
