"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C145167","Grade 3 Bone Infection, CTCAE","Has Synonym","10061017","Bone infection","LLT","MedDRA","20.1"
"C145397","Grade 3 Intraoperative Ear Injury, CTCAE","Has Synonym","10065844","Intraoperative ear injury","LLT","MedDRA","20.1"
"C144688","Grade 2 Gastrointestinal Stoma Necrosis, CTCAE","Has Synonym","10065712","Gastrointestinal stoma necrosis","LLT","MedDRA","20.1"
"C145145","Grade 3 Arterial Injury, CTCAE","Has Synonym","10003162","Arterial injury","LLT","MedDRA","20.1"
"C145003","Grade 2 Sleep Apnea, CTCAE","Has Synonym","10040975","Sleep apnea","LLT","MedDRA","20.1"
"C145154","Grade 3 Avascular Necrosis, CTCAE","Has Synonym","10066480","Avascular necrosis","LLT","MedDRA","20.1"
"C145405","Grade 3 Intraoperative Ocular Injury, CTCAE","Has Synonym","10065841","Intraoperative ocular injury","LLT","MedDRA","20.1"
"C144915","Grade 2 Pharyngeal Anastomotic Leak, CTCAE","Has Synonym","10065705","Pharyngeal anastomotic leak","LLT","MedDRA","20.1"
"C144944","Grade 2 Prostatic Obstruction, CTCAE","Has Synonym","10055026","Prostatic obstruction","LLT","MedDRA","20.1"
"C144888","Grade 2 Pain, CTCAE","Has Synonym","10033371","Pain","LLT","MedDRA","20.1"
"C145127","Grade 3 Anal Fissure, CTCAE","Has Synonym","10002153","Anal fissure","LLT","MedDRA","20.1"
"C145188","Grade 3 Cecal Infection, CTCAE","Has Synonym","10065761","Cecal infection","LLT","MedDRA","20.1"
"C144651","Grade 2 Extraocular Muscle Paresis, CTCAE","Has Synonym","10015829","Extraocular muscle paresis","LLT","MedDRA","20.1"
"C144685","Grade 2 Gastrointestinal Disorders - Other, Specify, CTCAE","Has Synonym","10017947","Gastrointestinal disorders - Other, specify","LLT","MedDRA","20.1"
"C145074","Grade 2 Uterine Pain, CTCAE","Has Synonym","10046809","Uterine pain","LLT","MedDRA","20.1"
"C145462","Grade 3 Mitral Valve Disease, CTCAE","Has Synonym","10061532","Mitral valve disease","LLT","MedDRA","20.1"
"C144765","Grade 2 Injury, Poisoning and Procedural Complications - Other, Specify, CTCAE","Has Synonym","10022117","Injury, poisoning and procedural complications - Other, specify","LLT","MedDRA","20.1"
"C144827","Grade 2 Lymph Gland Infection, CTCAE","Has Synonym","10050823","Lymph gland infection","LLT","MedDRA","20.1"
"C144938","Grade 2 Presyncope, CTCAE","Has Synonym","10036653","Presyncope","LLT","MedDRA","20.1"
"C145490","Grade 3 Obstruction Gastric, CTCAE","Has Synonym","10029957","Obstruction gastric","LLT","MedDRA","20.1"
"C144847","Grade 2 Muscle Weakness Left-Sided, CTCAE","Has Synonym","10065780","Muscle weakness left-sided","LLT","MedDRA","20.1"
"C144874","Grade 2 Oral Dysesthesia, CTCAE","Has Synonym","10054520","Oral dysesthesia","LLT","MedDRA","20.1"
"C145349","Grade 3 Hyperlipidemia, CTCAE","Has Synonym","10020667","Hyperlipidemia","LLT","MedDRA","20.1"
"C145247","Grade 3 Electrocardiogram QT Corrected Interval Prolonged, CTCAE","Has Synonym","10014383","Electrocardiogram QT corrected interval prolonged","LLT","MedDRA","20.1"
"C145106","Grade 2 Wound Complication, CTCAE","Has Synonym","10053692","Wound complication","LLT","MedDRA","20.1"
"C145182","Grade 3 Cardiac Disorders - Other, Specify, CTCAE","Has Synonym","10007541","Cardiac disorders - Other, specify","LLT","MedDRA","20.1"
"C145297","Grade 3 Gallbladder Infection, CTCAE","Has Synonym","10062632","Gallbladder infection","LLT","MedDRA","20.1"
"C145214","Grade 3 Cushingoid, CTCAE","Has Synonym","10011655","Cushingoid","LLT","MedDRA","20.1"
"C145133","Grade 3 Anal Stenosis, CTCAE","Has Synonym","10002176","Anal stenosis","LLT","MedDRA","20.1"
"C144815","Grade 2 Laryngopharyngeal Dysesthesia, CTCAE","Has Synonym","10062667","Laryngopharyngeal dysesthesia","LLT","MedDRA","20.1"
"C145485","Grade 3 Nervous System Disorders - Other, Specify, CTCAE","Has Synonym","10029205","Nervous system disorders - Other, specify","LLT","MedDRA","20.1"
"C144853","Grade 2 Musculoskeletal Deformity, CTCAE","Has Synonym","10065783","Musculoskeletal deformity","LLT","MedDRA","20.1"
"C144658","Grade 2 Facial Pain, CTCAE","Has Synonym","10016059","Facial pain","LLT","MedDRA","20.1"
"C144881","Grade 2 Otitis Media, CTCAE","Has Synonym","10033078","Otitis media","LLT","MedDRA","20.1"
"C145379","Grade 3 Infective Myositis, CTCAE","Has Synonym","10021918","Infective myositis","LLT","MedDRA","20.1"
"C145075","Grade 2 Uterine Perforation, CTCAE","Has Synonym","10046810","Uterine perforation","LLT","MedDRA","20.1"
"C144630","Grade 2 Ejection Fraction Decreased, CTCAE","Has Synonym","10050528","Ejection fraction decreased","LLT","MedDRA","20.1"
"C144652","Grade 2 Extrapyramidal Disorder, CTCAE","Has Synonym","10015832","Extrapyramidal disorder","LLT","MedDRA","20.1"
"C145160","Grade 3 Bladder Infection, CTCAE","Has Synonym","10005047","Bladder infection","LLT","MedDRA","20.1"
"C145194","Grade 3 Chills, CTCAE","Has Synonym","10008531","Chills","LLT","MedDRA","20.1"
"C145208","Grade 3 Conjunctivitis, CTCAE","Has Synonym","10010741","Conjunctivitis","LLT","MedDRA","20.1"
"C145498","Grade 3 Oropharyngeal Pain, CTCAE","Has Synonym","10068319","Oropharyngeal pain","LLT","MedDRA","20.1"
"C144821","Grade 2 Lipase Increased, CTCAE","Has Synonym","10024574","Lipase increased","LLT","MedDRA","20.1"
"C144869","Grade 2 Obstruction Gastric, CTCAE","Has Synonym","10029957","Obstruction gastric","LLT","MedDRA","20.1"
"C145435","Grade 3 Laryngitis, CTCAE","Has Synonym","10023874","Laryngitis","LLT","MedDRA","20.1"
"C144903","Grade 2 Penile Infection, CTCAE","Has Synonym","10061912","Penile infection","LLT","MedDRA","20.1"
"C144996","Grade 2 Skin and Subcutaneous Tissue Disorders - Other, Specify, CTCAE","Has Synonym","10040785","Skin and subcutaneous tissue disorders - Other, specify","LLT","MedDRA","20.1"
"C145457","Grade 3 Meningitis, CTCAE","Has Synonym","10027199","Meningitis","LLT","MedDRA","20.1"
"C144840","Grade 2 Mitral Valve Disease, CTCAE","Has Synonym","10061532","Mitral valve disease","LLT","MedDRA","20.1"
"C144932","Grade 2 Postnasal Drip, CTCAE","Has Synonym","10036402","Postnasal drip","LLT","MedDRA","20.1"
"C145241","Grade 3 Eczema, CTCAE","Has Synonym","10014184","Eczema","LLT","MedDRA","20.1"
"C145269","Grade 3 Esophageal Stenosis, CTCAE","Has Synonym","10015448","Esophageal stenosis","LLT","MedDRA","20.1"
"C144629","Grade 2 Ejaculation Disorder, CTCAE","Has Synonym","10014326","Ejaculation disorder","LLT","MedDRA","20.1"
"C145073","Grade 2 Uterine Obstruction, CTCAE","Has Synonym","10065928","Uterine obstruction","LLT","MedDRA","20.1"
"C145246","Grade 3 Ejection Fraction Decreased, CTCAE","Has Synonym","10050528","Ejection fraction decreased","LLT","MedDRA","20.1"
"C145199","Grade 3 Colonic Hemorrhage, CTCAE","Has Synonym","10009998","Colonic hemorrhage","LLT","MedDRA","20.1"
"C145110","Grade 3 Abdominal Distension, CTCAE","Has Synonym","10000060","Abdominal distension","LLT","MedDRA","20.1"
"C145138","Grade 3 Anorectal Infection, CTCAE","Has Synonym","10061640","Anorectal infection","LLT","MedDRA","20.1"
"C145404","Grade 3 Intraoperative Neurological Injury, CTCAE","Has Synonym","10065830","Intraoperative neurological injury","LLT","MedDRA","20.1"
"C144887","Grade 2 Pain of Skin, CTCAE","Has Synonym","10033474","Pain of skin","LLT","MedDRA","20.1"
"C145302","Grade 3 Gastric Perforation, CTCAE","Has Synonym","10017815","Gastric perforation","LLT","MedDRA","20.1"
"C144799","Grade 2 Joint Range of Motion Decreased Cervical Spine, CTCAE","Has Synonym","10065796","Joint range of motion decreased cervical spine","LLT","MedDRA","20.1"
"C145383","Grade 3 Injury To Carotid Artery, CTCAE","Has Synonym","10022161","Injury to carotid artery","LLT","MedDRA","20.1"
"C145354","Grade 3 Hyperthyroidism, CTCAE","Has Synonym","10020850","Hyperthyroidism","LLT","MedDRA","20.1"
"C145023","Grade 2 Stomal Ulcer, CTCAE","Has Synonym","10042127","Stomal ulcer","LLT","MedDRA","20.1"
"C145219","Grade 3 Delusions, CTCAE","Has Synonym","10012260","Delusions","LLT","MedDRA","20.1"
"C145104","Grade 2 Wheezing, CTCAE","Has Synonym","10047924","Wheezing","LLT","MedDRA","20.1"
"C144635","Grade 2 Enterocolitis Infectious, CTCAE","Has Synonym","10058838","Enterocolitis infectious","LLT","MedDRA","20.1"
"C145086","Grade 2 Vaginal Perforation, CTCAE","Has Synonym","10065818","Vaginal perforation","LLT","MedDRA","20.1"
"C145051","Grade 2 Trochlear Nerve Disorder, CTCAE","Has Synonym","10074765","Trochlear nerve disorder","LLT","MedDRA","20.1"
"C144937","Grade 2 Premature Menopause, CTCAE","Has Synonym","10036601","Premature menopause","LLT","MedDRA","20.1"
"C145323","Grade 3 Hallucinations, CTCAE","Has Synonym","10019077","Hallucinations","LLT","MedDRA","20.1"
"C144764","Grade 2 Injury To Superior Vena Cava, CTCAE","Has Synonym","10022356","Injury to superior vena cava","LLT","MedDRA","20.1"
"C144826","Grade 2 Lung Infection, CTCAE","Has Synonym","10061229","Lung infection","LLT","MedDRA","20.1"
"C144712","Grade 2 Hepatic Infection, CTCAE","Has Synonym","10056522","Hepatic infection","LLT","MedDRA","20.1"
"C144858","Grade 2 Nail Infection, CTCAE","Has Synonym","10061304","Nail infection","LLT","MedDRA","20.1"
"C144914","Grade 2 Phantom Pain, CTCAE","Has Synonym","10056238","Phantom pain","LLT","MedDRA","20.1"
"C145348","Grade 3 Hyperkeratosis, CTCAE","Has Synonym","10020649","Hyperkeratosis","LLT","MedDRA","20.1"
"C145474","Grade 3 Muscle Weakness Upper Limb, CTCAE","Has Synonym","10065895","Muscle weakness upper limb","LLT","MedDRA","20.1"
"C144791","Grade 2 Ischemia Cerebrovascular, CTCAE","Has Synonym","10023030","Ischemia cerebrovascular","LLT","MedDRA","20.1"
"C145171","Grade 3 Bronchial Fistula, CTCAE","Has Synonym","10006437","Bronchial fistula","LLT","MedDRA","20.1"
"C144657","Grade 2 Facial Nerve Disorder, CTCAE","Has Synonym","10061457","Facial nerve disorder","LLT","MedDRA","20.1"
"C145132","Grade 3 Anal Pain, CTCAE","Has Synonym","10002167","Anal pain","LLT","MedDRA","20.1"
"C145240","Grade 3 Ear Pain, CTCAE","Has Synonym","10014020","Ear pain","LLT","MedDRA","20.1"
"C145105","Grade 2 White Blood Cell Decreased, CTCAE","Has Synonym","10049182","White blood cell decreased","LLT","MedDRA","20.1"
"C145166","Grade 3 Blood Gonadotrophin Abnormal, CTCAE","Has Synonym","10005561","Blood gonadotrophin abnormal","LLT","MedDRA","20.1"
"C145440","Grade 3 Lip Infection, CTCAE","Has Synonym","10065755","Lip infection","LLT","MedDRA","20.1"
"C144852","Grade 2 Musculoskeletal and Connective Tissue Disorder - Other, Specify, CTCAE","Has Synonym","10028395","Musculoskeletal and connective tissue disorder - Other, specify","LLT","MedDRA","20.1"
"C145525","Grade 3 Penile Infection, CTCAE","Has Synonym","10061912","Penile infection","LLT","MedDRA","20.1"
"C144770","Grade 2 Intra-Abdominal Hemorrhage, CTCAE","Has Synonym","10055291","Intra-abdominal hemorrhage","LLT","MedDRA","20.1"
"C145324","Grade 3 Headache, CTCAE","Has Synonym","10019211","Headache","LLT","MedDRA","20.1"
"C145469","Grade 3 Muscle Cramp, CTCAE","Has Synonym","10028294","Muscle cramp","LLT","MedDRA","20.1"
"C144880","Grade 2 Otitis Externa, CTCAE","Has Synonym","10033072","Otitis externa","LLT","MedDRA","20.1"
"C145378","Grade 3 Infections and Infestations - Other, Specify, CTCAE","Has Synonym","10021881","Infections and infestations - Other, specify","LLT","MedDRA","20.1"
"C145213","Grade 3 Creatinine Increased, CTCAE","Has Synonym","10011368","Creatinine increased","LLT","MedDRA","20.1"
"C145410","Grade 3 Intraoperative Urinary Injury, CTCAE","Has Synonym","10065828","Intraoperative urinary injury","LLT","MedDRA","20.1"
"C144684","Grade 2 Gastrointestinal Anastomotic Leak, CTCAE","Has Synonym","10065879","Gastrointestinal anastomotic leak","LLT","MedDRA","20.1"
"C145052","Grade 2 Tumor Hemorrhage, CTCAE","Has Synonym","10055351","Tumor hemorrhage","LLT","MedDRA","20.1"
"C145187","Grade 3 Cecal Hemorrhage, CTCAE","Has Synonym","10065747","Cecal hemorrhage","LLT","MedDRA","20.1"
"C144995","Grade 2 Sinusoidal Obstruction Syndrome, CTCAE","Has Synonym","10063675","Sinusoidal obstruction syndrome","LLT","MedDRA","20.1"
"C144909","Grade 2 Peripheral Ischemia, CTCAE","Has Synonym","10034578","Peripheral ischemia","LLT","MedDRA","20.1"
"C144967","Grade 2 Rectal Stenosis, CTCAE","Has Synonym","10038079","Rectal stenosis","LLT","MedDRA","20.1"
"C145502","Grade 3 Otitis Media, CTCAE","Has Synonym","10033078","Otitis media","LLT","MedDRA","20.1"
"C145434","Grade 3 Laryngeal Stenosis, CTCAE","Has Synonym","10023862","Laryngeal stenosis","LLT","MedDRA","20.1"
"C144820","Grade 2 Lip Infection, CTCAE","Has Synonym","10065755","Lip infection","LLT","MedDRA","20.1"
"C145193","Grade 3 Chest Wall Necrosis, CTCAE","Has Synonym","10048831","Chest wall necrosis","LLT","MedDRA","20.1"
"C145446","Grade 3 Lung Infection, CTCAE","Has Synonym","10061229","Lung infection","LLT","MedDRA","20.1"
"C145270","Grade 3 Esophageal Ulcer, CTCAE","Has Synonym","10015451","Esophageal ulcer","LLT","MedDRA","20.1"
"C145178","Grade 3 Budd-Chiari Syndrome, CTCAE","Has Synonym","10006537","Budd-Chiari syndrome","LLT","MedDRA","20.1"
"C145018","Grade 2 Spasticity, CTCAE","Has Synonym","10041416","Spasticity","LLT","MedDRA","20.1"
"C144991","Grade 2 Serum Sickness, CTCAE","Has Synonym","10040400","Serum sickness","LLT","MedDRA","20.1"
"C145509","Grade 3 Palmar-Plantar Erythrodysesthesia Syndrome, CTCAE","Has Synonym","10054524","Palmar-plantar erythrodysesthesia syndrome","LLT","MedDRA","20.1"
"C144877","Grade 2 Oropharyngeal Pain, CTCAE","Has Synonym","10068319","Oropharyngeal pain","LLT","MedDRA","20.1"
"C144905","Grade 2 Pericardial Effusion, CTCAE","Has Synonym","10034474","Pericardial effusion","LLT","MedDRA","20.1"
"C145452","Grade 3 Malaise, CTCAE","Has Synonym","10025482","Malaise","LLT","MedDRA","20.1"
"C144728","Grade 2 Hypernatremia, CTCAE","Has Synonym","10020680","Hypernatremia","LLT","MedDRA","20.1"
"C144758","Grade 2 Infusion Related Reaction, CTCAE","Has Synonym","10051792","Infusion related reaction","LLT","MedDRA","20.1"
"C145237","Grade 3 Dyspepsia, CTCAE","Has Synonym","10013946","Dyspepsia","LLT","MedDRA","20.1"
"C145292","Grade 3 Flushing, CTCAE","Has Synonym","10016825","Flushing","LLT","MedDRA","20.1"
"C145264","Grade 3 Esophageal Infection, CTCAE","Has Synonym","10058804","Esophageal infection","LLT","MedDRA","20.1"
"C145345","Grade 3 Hyperglycemia, CTCAE","Has Synonym","10020639","Hyperglycemia","LLT","MedDRA","20.1"
"C145156","Grade 3 Biliary Anastomotic Leak, CTCAE","Has Synonym","10050458","Biliary anastomotic leak","LLT","MedDRA","20.1"
"C144817","Grade 2 Lethargy, CTCAE","Has Synonym","10024264","Lethargy","LLT","MedDRA","20.1"
"C144921","Grade 2 Pharyngolaryngeal Pain, CTCAE","Has Synonym","10034844","Pharyngolaryngeal pain","LLT","MedDRA","20.1"
"C144707","Grade 2 Hematosalpinx, CTCAE","Has Synonym","10060602","Hematosalpinx","LLT","MedDRA","20.1"
"C144734","Grade 2 Hypertriglyceridemia, CTCAE","Has Synonym","10020870","Hypertriglyceridemia","LLT","MedDRA","20.1"
"C144928","Grade 2 Pleuritic Pain, CTCAE","Has Synonym","10035623","Pleuritic pain","LLT","MedDRA","20.1"
"C145480","Grade 3 Nail Infection, CTCAE","Has Synonym","10061304","Nail infection","LLT","MedDRA","20.1"
"C145521","Grade 3 Paroxysmal Atrial Tachycardia, CTCAE","Has Synonym","10034040","Paroxysmal atrial tachycardia","LLT","MedDRA","20.1"
"C144648","Grade 2 Esophageal Perforation, CTCAE","Has Synonym","10055472","Esophageal perforation","LLT","MedDRA","20.1"
"C144641","Grade 2 Erythroderma, CTCAE","Has Synonym","10015277","Erythroderma","LLT","MedDRA","20.1"
"C144786","Grade 2 Intraoperative Urinary Injury, CTCAE","Has Synonym","10065828","Intraoperative urinary injury","LLT","MedDRA","20.1"
"C144675","Grade 2 Gait Disturbance, CTCAE","Has Synonym","10017577","Gait disturbance","LLT","MedDRA","20.1"
"C145258","Grade 3 Epstein-Barr Virus Infection Reactivation, CTCAE","Has Synonym","10015109","Epstein-Barr virus infection reactivation","LLT","MedDRA","20.1"
"C145346","Grade 3 Hyperhidrosis, CTCAE","Has Synonym","10020642","Hyperhidrosis","LLT","MedDRA","20.1"
"C145319","Grade 3 Glucose Intolerance, CTCAE","Has Synonym","10052426","Glucose intolerance","LLT","MedDRA","20.1"
"C145047","Grade 2 Tracheostomy Site Bleeding, CTCAE","Has Synonym","10065749","Tracheostomy site bleeding","LLT","MedDRA","20.1"
"C145012","Grade 2 Social Circumstances - Other, Specify, CTCAE","Has Synonym","10041244","Social circumstances - Other, specify","LLT","MedDRA","20.1"
"C145204","Grade 3 Concentration Impairment, CTCAE","Has Synonym","10010250","Concentration impairment","LLT","MedDRA","20.1"
"C144934","Grade 2 Postoperative Thoracic Procedure Complication, CTCAE","Has Synonym","10056745","Postoperative thoracic procedure complication","LLT","MedDRA","20.1"
"C144870","Grade 2 Oculomotor Nerve Disorder, CTCAE","Has Synonym","10053661","Oculomotor nerve disorder","LLT","MedDRA","20.1"
"C144843","Grade 2 Movements Involuntary, CTCAE","Has Synonym","10028041","Movements involuntary","LLT","MedDRA","20.1"
"C144701","Grade 2 Guillain-Barre Syndrome, CTCAE","Has Synonym","10018767","Guillain-Barre syndrome","LLT","MedDRA","20.1"
"C145516","Grade 3 Pancreatic Necrosis, CTCAE","Has Synonym","10058096","Pancreatic necrosis","LLT","MedDRA","20.1"
"C144759","Grade 2 Infusion Site Extravasation, CTCAE","Has Synonym","10064774","Infusion site extravasation","LLT","MedDRA","20.1"
"C145299","Grade 3 Gastric Fistula, CTCAE","Has Synonym","10065713","Gastric fistula","LLT","MedDRA","20.1"
"C145231","Grade 3 Duodenal Stenosis, CTCAE","Has Synonym","10050094","Duodenal stenosis","LLT","MedDRA","20.1"
"C145150","Grade 3 Ascites, CTCAE","Has Synonym","10003445","Ascites","LLT","MedDRA","20.1"
"C145068","Grade 2 Urostomy Stenosis, CTCAE","Has Synonym","10065885","Urostomy stenosis","LLT","MedDRA","20.1"
"C144986","Grade 2 Scleral Disorder, CTCAE","Has Synonym","10061510","Scleral disorder","LLT","MedDRA","20.1"
"C144956","Grade 2 Rash Acneiform, CTCAE","Has Synonym","10037847","Rash acneiform","LLT","MedDRA","20.1"
"C145459","Grade 3 Metabolism and Nutrition Disorders - Other, Specify, CTCAE","Has Synonym","10027433","Metabolism and nutrition disorders - Other, specify","LLT","MedDRA","20.1"
"C145487","Grade 3 Neutrophil Count Decreased, CTCAE","Has Synonym","10029366","Neutrophil count decreased","LLT","MedDRA","20.1"
"C145287","Grade 3 Fibrosis Deep Connective Tissue, CTCAE","Has Synonym","10065799","Fibrosis deep connective tissue","LLT","MedDRA","20.1"
"C144729","Grade 2 Hyperparathyroidism, CTCAE","Has Synonym","10020705","Hyperparathyroidism","LLT","MedDRA","20.1"
"C145128","Grade 3 Anal Fistula, CTCAE","Has Synonym","10002156","Anal fistula","LLT","MedDRA","20.1"
"C145209","Grade 3 Corneal Infection, CTCAE","Has Synonym","10061788","Corneal infection","LLT","MedDRA","20.1"
"C145236","Grade 3 Dyspareunia, CTCAE","Has Synonym","10013941","Dyspareunia","LLT","MedDRA","20.1"
"C145189","Grade 3 Central Nervous System Necrosis, CTCAE","Has Synonym","10065784","Central nervous system necrosis","LLT","MedDRA","20.1"
"C145155","Grade 3 Bile Duct Stenosis, CTCAE","Has Synonym","10051341","Bile duct stenosis","LLT","MedDRA","20.1"
"C145100","Grade 2 Vital Capacity Abnormal, CTCAE","Has Synonym","10047580","Vital capacity abnormal","LLT","MedDRA","20.1"
"C144960","Grade 2 Rectal Fissure, CTCAE","Has Synonym","10064993","Rectal fissure","LLT","MedDRA","20.1"
"C145017","Grade 2 Sore Throat, CTCAE","Has Synonym","10041367","Sore throat","LLT","MedDRA","20.1"
"C145436","Grade 3 Laryngopharyngeal Dysesthesia, CTCAE","Has Synonym","10062667","Laryngopharyngeal dysesthesia","LLT","MedDRA","20.1"
"C145406","Grade 3 Intraoperative Renal Injury, CTCAE","Has Synonym","10065845","Intraoperative renal injury","LLT","MedDRA","20.1"
"C145527","Grade 3 Perforation Bile Duct, CTCAE","Has Synonym","10034405","Perforation bile duct","LLT","MedDRA","20.1"
"C145520","Grade 3 Paronychia, CTCAE","Has Synonym","10034016","Paronychia","LLT","MedDRA","20.1"
"C145149","Grade 3 Arthritis, CTCAE","Has Synonym","10003246","Arthritis","LLT","MedDRA","20.1"
"C144647","Grade 2 Esophageal Pain, CTCAE","Has Synonym","10015388","Esophageal pain","LLT","MedDRA","20.1"
"C144625","Grade 2 Eczema, CTCAE","Has Synonym","10014184","Eczema","LLT","MedDRA","20.1"
"C145248","Grade 3 Encephalitis Infection, CTCAE","Has Synonym","10014594","Encephalitis infection","LLT","MedDRA","20.1"
"C144927","Grade 2 Pleural Infection, CTCAE","Has Synonym","10061351","Pleural infection","LLT","MedDRA","20.1"
"C144816","Grade 2 Laryngospasm, CTCAE","Has Synonym","10023891","Laryngospasm","LLT","MedDRA","20.1"
"C144990","Grade 2 Serum Amylase Increased, CTCAE","Has Synonym","10040139","Serum amylase increased","LLT","MedDRA","20.1"
"C144939","Grade 2 Productive Cough, CTCAE","Has Synonym","10036790","Productive cough","LLT","MedDRA","20.1"
"C144969","Grade 2 Recurrent Laryngeal Nerve Palsy, CTCAE","Has Synonym","10038130","Recurrent laryngeal nerve palsy","LLT","MedDRA","20.1"
"C144848","Grade 2 Muscle Weakness Lower Limb, CTCAE","Has Synonym","10065776","Muscle weakness lower limb","LLT","MedDRA","20.1"
"C144686","Grade 2 Gastrointestinal Fistula, CTCAE","Has Synonym","10017877","Gastrointestinal fistula","LLT","MedDRA","20.1"
"C144706","Grade 2 Heart Failure, CTCAE","Has Synonym","10019279","Heart failure","LLT","MedDRA","20.1"
"C144733","Grade 2 Hypertrichosis, CTCAE","Has Synonym","10020864","Hypertrichosis","LLT","MedDRA","20.1"
"C145491","Grade 3 Oculomotor Nerve Disorder, CTCAE","Has Synonym","10053661","Oculomotor nerve disorder","LLT","MedDRA","20.1"
"C144659","Grade 2 Fall, CTCAE","Has Synonym","10016173","Fall","LLT","MedDRA","20.1"
"C145263","Grade 3 Esophageal Hemorrhage, CTCAE","Has Synonym","10015384","Esophageal hemorrhage","LLT","MedDRA","20.1"
"C145203","Grade 3 Colonic Ulcer, CTCAE","Has Synonym","10010006","Colonic ulcer","LLT","MedDRA","20.1"
"C145183","Grade 3 Cardiac Troponin I Increased, CTCAE","Has Synonym","10007612","Cardiac troponin I increased","LLT","MedDRA","20.1"
"C145215","Grade 3 Cystitis Noninfective, CTCAE","Has Synonym","10063057","Cystitis noninfective","LLT","MedDRA","20.1"
"C144997","Grade 2 Skin Hyperpigmentation, CTCAE","Has Synonym","10040865","Skin hyperpigmentation","LLT","MedDRA","20.1"
"C145046","Grade 2 Tracheitis, CTCAE","Has Synonym","10044302","Tracheitis","LLT","MedDRA","20.1"
"C145492","Grade 3 Olfactory Nerve Disorder, CTCAE","Has Synonym","10056388","Olfactory nerve disorder","LLT","MedDRA","20.1"
"C144933","Grade 2 Postoperative Hemorrhage, CTCAE","Has Synonym","10055322","Postoperative hemorrhage","LLT","MedDRA","20.1"
"C144674","Grade 2 Fungemia, CTCAE","Has Synonym","10017544","Fungemia","LLT","MedDRA","20.1"
"C145318","Grade 3 Glossopharyngeal Nerve Disorder, CTCAE","Has Synonym","10061185","Glossopharyngeal nerve disorder","LLT","MedDRA","20.1"
"C145298","Grade 3 Gastric Anastomotic Leak, CTCAE","Has Synonym","10065893","Gastric anastomotic leak","LLT","MedDRA","20.1"
"C145242","Grade 3 Edema Cerebral, CTCAE","Has Synonym","10014217","Edema cerebral","LLT","MedDRA","20.1"
"C145177","Grade 3 Bronchospasm, CTCAE","Has Synonym","10006482","Bronchospasm","LLT","MedDRA","20.1"
"C144985","Grade 2 Salivary Gland Infection, CTCAE","Has Synonym","10039413","Salivary gland infection","LLT","MedDRA","20.1"
"C145451","Grade 3 Lymphocyte Count Increased, CTCAE","Has Synonym","10025258","Lymphocyte count increased","LLT","MedDRA","20.1"
"C144955","Grade 2 Radiculitis, CTCAE","Has Synonym","10061928","Radiculitis","LLT","MedDRA","20.1"
"C145458","Grade 3 Menorrhagia, CTCAE","Has Synonym","10027313","Menorrhagia","LLT","MedDRA","20.1"
"C145486","Grade 3 Neuralgia, CTCAE","Has Synonym","10029223","Neuralgia","LLT","MedDRA","20.1"
"C145400","Grade 3 Intraoperative Head and Neck Injury, CTCAE","Has Synonym","10065842","Intraoperative head and neck injury","LLT","MedDRA","20.1"
"C144680","Grade 2 Gastric Perforation, CTCAE","Has Synonym","10017815","Gastric perforation","LLT","MedDRA","20.1"
"C144700","Grade 2 Growth Suppression, CTCAE","Has Synonym","10018761","Growth suppression","LLT","MedDRA","20.1"
"C144653","Grade 2 Eye Disorders - Other, Specify, CTCAE","Has Synonym","10015919","Eye disorders - Other, specify","LLT","MedDRA","20.1"
"C145508","Grade 3 Pain, CTCAE","Has Synonym","10033371","Pain","LLT","MedDRA","20.1"
"C145332","Grade 3 Hepatic Failure, CTCAE","Has Synonym","10019663","Hepatic failure","LLT","MedDRA","20.1"
"C145362","Grade 3 Hypokalemia, CTCAE","Has Synonym","10021018","Hypokalemia","LLT","MedDRA","20.1"
"C145449","Grade 3 Lymphedema, CTCAE","Has Synonym","10025233","Lymphedema","LLT","MedDRA","20.1"
"C145257","Grade 3 Epistaxis, CTCAE","Has Synonym","10015090","Epistaxis","LLT","MedDRA","20.1"
"C145399","Grade 3 Intraoperative Gastrointestinal Injury, CTCAE","Has Synonym","10065825","Intraoperative gastrointestinal injury","LLT","MedDRA","20.1"
"C144813","Grade 2 Laryngeal Stenosis, CTCAE","Has Synonym","10023862","Laryngeal stenosis","LLT","MedDRA","20.1"
"C144727","Grade 2 Hyperlipidemia, CTCAE","Has Synonym","10020667","Hyperlipidemia","LLT","MedDRA","20.1"
"C144757","Grade 2 Infective Myositis, CTCAE","Has Synonym","10021918","Infective myositis","LLT","MedDRA","20.1"
"C144779","Grade 2 Intraoperative Musculoskeletal Injury, CTCAE","Has Synonym","10065829","Intraoperative musculoskeletal injury","LLT","MedDRA","20.1"
"C144668","Grade 2 Flank Pain, CTCAE","Has Synonym","10016750","Flank pain","LLT","MedDRA","20.1"
"C144695","Grade 2 Gingival Pain, CTCAE","Has Synonym","10018286","Gingival pain","LLT","MedDRA","20.1"
"C145045","Grade 2 Tracheal Stenosis, CTCAE","Has Synonym","10050816","Tracheal stenosis","LLT","MedDRA","20.1"
"C145010","Grade 2 Small Intestine Ulcer, CTCAE","Has Synonym","10041133","Small intestine ulcer","LLT","MedDRA","20.1"
