Source Code	Source Name	Source Coding Scheme	Source Coding Scheme Version	Source Coding Scheme Namespace	Association Name	REL	Map Rank	Target Code	Target Name	Target Coding Scheme	Target Coding Scheme Version	Target Coding Scheme Namespace
Y43.5	Acidifying and alkalizing agents	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y43.6	"Enzymes, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y43.8	"Other primarily systemic agents, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y43.9	"Primarily systemic agent, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44	Agents primarily affecting blood constituents	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.0	Iron preparations and other anti-hypochromic-anaemia preparations	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.1	"Vitamin B12, folic acid and other anti-megaloblastic-anaemia preparations"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.2	Anticoagulants	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.3	"Anticoagulant antagonists, vitamin K and other coagulants"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.4	Antithrombotic drugs [platelet-aggregation inhibitors]	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.5	Thrombolytic drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.6	Natural blood and blood products	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.7	Plasma substitutes	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y44.9	Other and unspecified agents affecting blood constituents	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45	"Analgesics, antipyretics and anti-inflammatory drugs"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45.0	Opioids and related analgesics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45.1	Salicylates	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45.2	Propionic acid derivatives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45.3	Other nonsteroidal anti-inflammatory drugs [NSAID]	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45.4	Antirheumatics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45.5	4-Aminophenol derivatives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45.8	Other analgesics and antipyretics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y45.9	"Analgesic, antipyretic and anti-inflammatory drug, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46	Antiepileptics and antiparkinsonism drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.0	Succinimides	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.1	Oxazolidinediones	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.2	Hydantoin derivatives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.3	Deoxybarbiturates	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.4	Iminostilbenes	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.5	Valproic acid	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.6	Other and unspecified antiepileptics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.7	Antiparkinsonism drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y46.8	Antispasticity drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47	"Sedatives, hypnotics and antianxiety drugs"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47.0	"Barbiturates, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47.1	Benzodiazepines	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47.2	Cloral derivatives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47.3	Paraldehyde	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47.4	Bromine compounds	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47.5	"Mixed sedatives and hypnotics, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47.8	"Other sedatives, hypnotics and antianxiety drugs"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y47.9	"Sedative, hypnotic and antianxiety drug, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y48	Anaesthetics and therapeutic gases	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y48.0	Inhaled anaesthetics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y48.1	Parenteral anaesthetics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y48.2	Other and unspecified general anaesthetics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y48.3	Local anaesthetics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y48.4	"Anaesthetic, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y48.5	Therapeutic gases	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49	"Psychotropic drugs, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.0	Tricyclic and tetracyclic antidepressants	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.1	Monoamine-oxidase-inhibitor antidepressants	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.2	Other and unspecified antidepressants	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.3	Phenothiazine antipsychotics and neuroleptics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.4	Butyrophenone and thioxanthene neuroleptics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.5	Other antipsychotics and neuroleptics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.6	Psychodysleptics [hallucinogens]	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.7	Psychostimulants with abuse potential	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.8	"Other psychotropic drugs, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y49.9	"Psychotropic drug, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y50	"Central nervous system stimulants, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y50.0	Analeptics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y50.1	Opioid receptor antagonists	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y50.2	"Methylxanthines, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y50.8	Other central nervous system stimulants	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y50.9	"Central nervous system stimulant, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51	Drugs primarily affecting the autonomic nervous system	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.0	Anticholinesterase agents	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.1	Other parasympathomimetics [cholinergics]	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.2	"Ganglionic blocking drugs, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.3	"Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.4	"Predominantly alpha-adrenoreceptor agonists, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.5	"Predominantly beta-adrenoreceptor agonists, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.6	"Alpha-adrenoreceptor antagonists, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.7	"Beta-adrenoreceptor antagonists, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.8	"Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y51.9	Other and unspecified drugs primarily affecting the autonomic nervous system	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52	Agents primarily affecting the cardiovascular system	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.0	Cardiac-stimulant glycosides and drugs of similar action	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.1	Calcium-channel blockers	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.2	"Other antidysrhythmic drugs, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.3	"Coronary vasodilators, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.4	Angiotensin-converting-enzyme inhibitors	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.5	"Other antihypertensive drugs, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.6	Antihyperlipidaemic and antiarteriosclerotic drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.7	Peripheral vasodilators	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.8	"Antivaricose drugs, including sclerosing agents"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y52.9	Other and unspecified agents primarily affecting the cardiovascular system	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53	Agents primarily affecting the gastrointestinal system	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.0	Histamine H2-receptor antagonists	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.1	Other antacids and anti-gastric-secretion drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.2	Stimulant laxatives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.3	Saline and osmotic laxatives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.4	Other laxatives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.5	Digestants	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.6	Antidiarrhoeal drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.7	Emetics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.8	Other agents primarily affecting the gastrointestinal system	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y53.9	"Agent primarily affecting the gastrointestinal system, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54	Agents primarily affecting water-balance and mineral and uric acid metabolism	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.0	Mineralocorticoids	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.1	Mineralocorticoid antagonists [aldosterone antagonists]	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.2	Carbonic-anhydrase inhibitors	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.3	Benzothiadiazine derivatives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.4	Loop [high-ceiling] diuretics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.5	Other diuretics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.6	"Electrolytic, caloric and water-balance agents"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.7	Agents affecting calcification	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.8	Agents affecting uric acid metabolism	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y54.9	"Mineral salts, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55	Agents primarily acting on smooth and skeletal muscles and the respiratory system	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55.0	Oxytocic drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55.1	Skeletal muscle relaxants [neuromuscular blocking agents]	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55.2	Other and unspecified agents primarily acting on muscles	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55.3	Antitussives	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55.4	Expectorants	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55.5	Anti-common-cold drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55.6	"Antiasthmatics, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y55.7	Other and unspecified agents primarily acting on the respiratory system	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56	"Topical agents primarily affecting skin and mucous membrane and ophthalmological, otorhinolaryngological and dental drugs"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.0	"Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.1	Antipruritics	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.2	Local astringents and local detergents	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.3	"Emollients, demulcents and protectants"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.4	"Keratolytics, keratoplastics and other hair treatment drugs and preparations"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.5	Ophthalmological drugs and preparations	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.6	Otorhinolaryngological drugs and preparations	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.7	"Dental drugs, topically applied"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.8	Other topical agents	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y56.9	"Topical agent, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57	Other and unspecified drugs and medicaments	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.0	Appetite depressants [anorectics]	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.1	Lipotropic drugs	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.2	"Antidotes and chelating agents, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.3	Alcohol deterrents	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.4	Pharmaceutical excipients	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.5	X-ray contrast media	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.6	Other diagnostic agents	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.7	"Vitamins, not elsewhere classified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.8	Other drugs and medicaments	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y57.9	"Drug or medicament, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58	Bacterial vaccines	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.0	BCG vaccine	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.1	Typhoid and paratyphoid vaccine	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.2	Cholera vaccine	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.3	Plague vaccine	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.4	Tetanus vaccine	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.5	Diphtheria vaccine	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.6	"Pertussis vaccine, including combinations with a pertussis component"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.8	"Mixed bacterial vaccines, except combinations with a pertussis component"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y58.9	Other and unspecified bacterial vaccines	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y59	Other and unspecified vaccines and biological substances	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y59.0	Viral vaccines	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y59.1	Rickettsial vaccines	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y59.2	Protozoal vaccines	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y59.3	Immunoglobulin	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y59.8	Other specified vaccines and biological substances	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y59.9	"Vaccine or biological substance, unspecified"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60	"Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.0	During surgical operation	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.1	During infusion or transfusion	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.2	During kidney dialysis or other perfusion	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.3	During injection or immunization	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.4	During endoscopic examination	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.5	During heart catheterization	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.6	"During aspiration, puncture and other catheterization"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.7	During administration of enema	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.8	During other surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y60.9	During unspecified surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61	Foreign object accidentally left in body during surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.0	During surgical operation	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.1	During infusion or transfusion	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.2	During kidney dialysis or other perfusion	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.3	During injection or immunization	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.4	During endoscopic examination	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.5	During heart catheterization	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.6	"During aspiration, puncture and other catheterization"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.7	During removal of catheter or packing	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.8	During other surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y61.9	During unspecified surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62	Failure of sterile precautions during surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.0	During surgical operation	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.1	During infusion or transfusion	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.2	During kidney dialysis or other perfusion	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.3	During injection or immunization	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.4	During endoscopic examination	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.5	During heart catheterization	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.6	"During aspiration, puncture and other catheterization"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.8	During other surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y62.9	During unspecified surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63	Failure in dosage during surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.0	Excessive amount of blood or other fluid given during transfusion or infusion	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.1	Incorrect dilution of fluid used during infusion	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.2	Overdose of radiation given during therapy	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.3	Inadvertent exposure of patient to radiation during medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.4	Failure in dosage in electroshock or insulin-shock therapy	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.5	Inappropriate temperature in local application and packing	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.6	"Nonadministration of necessary drug, medicament or biological substance"	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.8	Failure in dosage during other surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y63.9	Failure in dosage during unspecified surgical and medical care	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
Y64	Contaminated medical or biological substances	ICD-10	2019	ICD-10	Unmapped	Unmapped	1		None	MedDRA	23.1	MedDRA
