"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C55818","Solitary Pulmonary Nodule","Has Synonym","793.11","Solitary pulmonary nodule","PT","ICD9CM 2014","N/A"
"C2896","Benign Skin Neoplasm","Related To","216.9","Benign neoplasm of skin, site unspecified","PT","ICD9CM 2014","N/A"
"C3229","Meningeal Neoplasm","Broader Than","237.6","Neoplasm of uncertain behavior of meninges","PT","ICD9CM 2014","N/A"
"C3530","Malignant Palate Neoplasm","Related To","145.5","Malignant neoplasm of palate, unspecified","PT","ICD9CM 2014","N/A"
"C3618","Benign Bladder Neoplasm","Has Synonym","223.3","Benign neoplasm of bladder","PT","ICD9CM 2014","N/A"
"C7939","Stage 0 Lip and Oral Cavity Cancer AJCC v6 and v7","Related To","230.0","Carcinoma in situ of lip, oral cavity, and pharynx","PT","ICD9CM 2014","N/A"
"C123908","Clinical Relapse of Multiple Myeloma or Plasma Cell Leukemia by IMWG","Related To","203.02","Multiple myeloma in relapse","PT","ICD9CM 2014","N/A"
"C3537","Malignant Retroperitoneal Neoplasm","Has Synonym","158.0","Malignant neoplasm of retroperitoneum","PT","ICD9CM 2014","N/A"
"C35178","Malignant Neoplasm of Lower Jaw Bone","Has Synonym","170.1","Malignant neoplasm of mandible","PT","ICD9CM 2014","N/A"
"C3198","Lung Disorder","Related To","518.89","Other diseases of lung, not elsewhere classified","PT","ICD9CM 2014","N/A"
"C3077","Head and Neck Neoplasm","Broader Than","235.1","Neoplasm of uncertain behavior of lip, oral cavity, and pharynx","PT","ICD9CM 2014","N/A"
"C133252","Cutaneous Squamous Cell Carcinoma of the Head and Neck","Related To","173.32","Squamous cell carcinoma of skin of other and unspecified parts of face","PT","ICD9CM 2014","N/A"
"C133252","Cutaneous Squamous Cell Carcinoma of the Head and Neck","Related To","173.42","Squamous cell carcinoma of scalp and skin of neck","PT","ICD9CM 2014","N/A"
"C156711","Malignant Peritoneal and Retroperitoneal Neoplasm","Has Synonym","158","Malignant neoplasm of retroperitoneum and peritoneum","PT","ICD9CM 2014","N/A"
"C156714","Malignant Abdominal Neoplasm","Has Synonym","195.2","Malignant neoplasm of abdomen","PT","ICD9CM 2014","N/A"
"C148429","Recurrent Acute Leukemia","Related To","208.02","Leukemia of unspecified cell type, acute in relapse","PT","ICD9CM 2014","N/A"
"C115168","Spontaneous Bladder Rupture","Has Synonym","596.6","Rupture of bladder, nontraumatic","PT","ICD9CM 2014","N/A"
"C120455","Female Malignant Nipple Neoplasm","Narrower Than","174.0","Malignant neoplasm of nipple and areola of female breast","PT","ICD9CM 2014","N/A"
"C142810","Recurrent Acute Lymphoblastic Leukemia","Has Synonym","204.02","Lymphoid leukemia, acute in relapse","PT","ICD9CM 2014","N/A"
"C3248","Myelofibrosis","Has Synonym","289.83","Myelofibrosis","PT","ICD9CM 2014","N/A"
"C4778","Benign Kidney Neoplasm","Related To","223.0","Benign neoplasm of kidney, except pelvis","PT","ICD9CM 2014","N/A"
"C3550","Skin Kaposi Sarcoma","Has Synonym","176.0","Kaposi's sarcoma, skin","PT","ICD9CM 2014","N/A"
"C27641","Oral Cavity Disorder","Related To","528.9","Other and unspecified diseases of the oral soft tissues","PT","ICD9CM 2014","N/A"
"C27641","Oral Cavity Disorder","Related To","529.9","Unspecified condition of the tongue","PT","ICD9CM 2014","N/A"
"C3343","Prostate Neoplasm","Broader Than","236.5","Neoplasm of uncertain behavior of prostate","PT","ICD9CM 2014","N/A"
"C3597","Benign Pharyngeal Neoplasm","Related To","210.9","Benign neoplasm of pharynx, unspecified","PT","ICD9CM 2014","N/A"
"C3601","Benign Laryngeal Neoplasm","Has Synonym","212.1","Benign neoplasm of larynx","PT","ICD9CM 2014","N/A"
"C3600","Benign Small Intestinal Neoplasm","Has Synonym","211.2","Benign neoplasm of duodenum, jejunum, and ileum","PT","ICD9CM 2014","N/A"
"C3010","Endocrine Neoplasm","Related To","237","Neoplasm of uncertain behavior of endocrine glands and nervous system","PT","ICD9CM 2014","N/A"
"C26842","Pancreatic Disorder","Related To","577.9","Unspecified disease of pancreas","PT","ICD9CM 2014","N/A"
"C2894","Benign Colon Neoplasm","Has Synonym","211.3","Benign neoplasm of colon","PT","ICD9CM 2014","N/A"
"C4581","Metastatic Malignant Neoplasm in the Large Intestine","Related To","197.5","Secondary malignant neoplasm of large intestine and rectum","PT","ICD9CM 2014","N/A"
"C3565","Malignant Corneal Neoplasm","Has Synonym","190.4","Malignant neoplasm of cornea","PT","ICD9CM 2014","N/A"
"C6083","External Ear Squamous Cell Carcinoma","Related To","173.22","Squamous cell carcinoma of skin of ear and external auditory canal","PT","ICD9CM 2014","N/A"
"C3674","Reproductive System Neoplasm","Broader Than","239.5","Neoplasm of unspecified nature of other genitourinary organs","PT","ICD9CM 2014","N/A"
"C7650","Metastatic Malignant Neoplasm in the Bladder","Related To","198.1","Secondary malignant neoplasm of other urinary organs","PT","ICD9CM 2014","N/A"
"C17726","Family Medical History","Related To","V61.49","Other health problems within the family","PT","ICD9CM 2014","N/A"
"C4764","Malignant Neoplasm of the Abdominal Esophagus","Has Synonym","150.2","Malignant neoplasm of abdominal esophagus","PT","ICD9CM 2014","N/A"
"C4613","Benign Exocrine Pancreas Neoplasm","Related To","211.6","Benign neoplasm of pancreas, except islets of Langerhans","PT","ICD9CM 2014","N/A"
"C4653","Malignant External Ear Neoplasm","Related To","173.2","Other and unspecified malignant neoplasm of skin of ear and external auditory canal","PT","ICD9CM 2014","N/A"
"C3435","Uterine Neoplasm","Broader Than","236.0","Neoplasm of uncertain behavior of uterus","PT","ICD9CM 2014","N/A"
"C3592","Benign Tongue Neoplasm","Has Synonym","210.1","Benign neoplasm of tongue","PT","ICD9CM 2014","N/A"
"C3589","Chronic Myelogenous Leukemia, BCR-ABL1 Positive in Remission","Has Synonym","205.11","Chronic myeloid leukemia in remission","PT","ICD9CM 2014","N/A"
"C15447","Dietary Intervention","Related To","V65.3","Dietary surveillance and counseling","PT","ICD9CM 2014","N/A"
"C3406","Thoracic Neoplasm","Related To","235.8","Neoplasm of uncertain behavior of pleura, thymus, and mediastinum","PT","ICD9CM 2014","N/A"
"C3560","Malignant Scrotal Neoplasm","Has Synonym","187.7","Malignant neoplasm of scrotum","PT","ICD9CM 2014","N/A"
"C3527","Malignant Sublingual Gland Neoplasm","Has Synonym","142.2","Malignant neoplasm of sublingual gland","PT","ICD9CM 2014","N/A"
"C6082","External Ear Basal Cell Carcinoma","Related To","173.21","Basal cell carcinoma of skin of ear and external auditory canal","PT","ICD9CM 2014","N/A"
"C26996","Polyarticular Arthritis","Related To","714.9","Unspecified inflammatory polyarthropathy","PT","ICD9CM 2014","N/A"
"C4354","Benign Eyelid Neoplasm","Related To","216.1","Benign neoplasm of eyelid, including canthus","PT","ICD9CM 2014","N/A"
"C5497","Colon Neuroendocrine Tumor G1","Related To","209.16","Malignant carcinoid tumor of the sigmoid colon","PT","ICD9CM 2014","N/A"
"C4505","Benign Breast Neoplasm","Has Synonym","217","Benign neoplasm of breast","PT","ICD9CM 2014","N/A"
"C7456","Metastatic Malignant Neoplasm in the Ovary","Related To","198.6","Secondary malignant neoplasm of ovary","PT","ICD9CM 2014","N/A"
"C7638","Malignant Labia Majora Neoplasm","Has Synonym","184.1","Malignant neoplasm of labia majora","PT","ICD9CM 2014","N/A"
"C8014","Lip Basal Cell Carcinoma","Has Synonym","173.01","Basal cell carcinoma of skin of lip","PT","ICD9CM 2014","N/A"
"C9323","Malignant Postcricoid Neoplasm","Has Synonym","148.0","Malignant neoplasm of postcricoid region of hypopharynx","PT","ICD9CM 2014","N/A"
"C4935","Ileal Neuroendocrine Tumor G1","Related To","209.03","Malignant carcinoid tumor of the ileum","PT","ICD9CM 2014","N/A"
"C3551","Lung Kaposi Sarcoma","Has Synonym","176.4","Kaposi's sarcoma, lung","PT","ICD9CM 2014","N/A"
"C3567","Malignant Nasolacrimal Duct Neoplasm","Has Synonym","190.7","Malignant neoplasm of lacrimal duct","PT","ICD9CM 2014","N/A"
"C35124","Viral Hepatitis","Related To","V02.60","Viral hepatitis carrier, unspecified","PT","ICD9CM 2014","N/A"
"C3639","Tracheal Carcinoma In Situ","Has Synonym","231.1","Carcinoma in situ of trachea","PT","ICD9CM 2014","N/A"
"C61242","Congenital Neutropenia","Has Synonym","288.01","Congenital neutropenia","PT","ICD9CM 2014","N/A"
"C6425","Duodenal Neuroendocrine Tumor G1","Related To","209.01","Malignant carcinoid tumor of the duodenum","PT","ICD9CM 2014","N/A"
"C134609","Stage 0 Intrahepatic Bile Duct Cancer AJCC v8","Related To","230.8","Carcinoma in situ of liver and biliary system","PT","ICD9CM 2014","N/A"
"C3304","Pancreatic Cyst","Related To","577.2","Cyst and pseudocyst of pancreas","PT","ICD9CM 2014","N/A"
"C6749","Palate Kaposi Sarcoma","Has Synonym","176.2","Kaposi's sarcoma, palate","PT","ICD9CM 2014","N/A"
"C82466","Death by Undetermined Cause","Related To","799.9","Other unknown and unspecified cause of morbidity or mortality","PT","ICD9CM 2014","N/A"
"C84481","Hereditary Hemochromatosis","Has Synonym","275.01","Hereditary hemochromatosis","PT","ICD9CM 2014","N/A"
"C27500","Lymphadenopathic Kaposi Sarcoma","Has Synonym","176.5","Kaposi's sarcoma, lymph nodes","PT","ICD9CM 2014","N/A"
"C27864","Parasitic Infection","Broader Than","126.9","Ancylostomiasis and necatoriasis, unspecified","PT","ICD9CM 2014","N/A"
"C3532","Malignant Neoplasm of the Thoracic Esophagus","Has Synonym","150.1","Malignant neoplasm of thoracic esophagus","PT","ICD9CM 2014","N/A"
"C35080","Tracheoesophageal Fistula","Has Synonym","530.84","Tracheoesophageal fistula","PT","ICD9CM 2014","N/A"
"C35548","Monoclonal Gammopathy","Has Synonym","273.1","Monoclonal paraproteinemia","PT","ICD9CM 2014","N/A"
"C26865","Prostate Disorder","Related To","602.9","Unspecified disorder of prostate","PT","ICD9CM 2014","N/A"
"C137941","Risk Assessment for Hereditary Breast Cancer","Related To","V84.01","Genetic susceptibility to malignant neoplasm of breast","PT","ICD9CM 2014","N/A"
"C27470","Disseminated Malignant Neoplasm","Has Synonym","199.0","Disseminated malignant neoplasm","PT","ICD9CM 2014","N/A"
"C34417","Benign Neoplasm of Lower Jaw Bone","Has Synonym","213.1","Benign neoplasm of lower jaw bone","PT","ICD9CM 2014","N/A"
"C3662","Uterine Polyp","Has Synonym","621.0","Polyp of corpus uteri","PT","ICD9CM 2014","N/A"
"C70639","Complete Response of Multiple Myeloma or Plasma Cell Leukemia","Related To","203.01","Multiple myeloma in remission","PT","ICD9CM 2014","N/A"
"C3970","Kidney Cyst","Broader Than","593.2","Cyst of kidney, acquired","PT","ICD9CM 2014","N/A"
"C96756","Benign Liver Epithelial Neoplasm","Related To","211.5","Benign neoplasm of liver and biliary passages","PT","ICD9CM 2014","N/A"
"C89337","Congenital Musculoskeletal Defect","Related To","756.9","Other and unspecified congenital anomalies of musculoskeletal system","PT","ICD9CM 2014","N/A"
"C15550","Screening for Prostate Cancer","Has Synonym","V76.44","Screening for malignant neoplasms of prostate","PT","ICD9CM 2014","N/A"
"C115223","Healthy Stem Cell Donor","Narrower Than","V59.02","Stem cell donor","PT","ICD9CM 2014","N/A"
"C126498","Malignant Uterine Ligament Neoplasm","Broader Than","183.5","Malignant neoplasm of round ligament of uterus","PT","ICD9CM 2014","N/A"
"C120454","Male Malignant Nipple Neoplasm","Narrower Than","175.0","Malignant neoplasm of nipple and areola of male breast","PT","ICD9CM 2014","N/A"
"C26709","Breast Disorder","Related To","611.9","Unspecified breast disorder","PT","ICD9CM 2014","N/A"
"C97172","Congenital Nervous System Disorder","Related To","742.9","Unspecified congenital anomaly of brain, spinal cord, and nervous system","PT","ICD9CM 2014","N/A"
"C155766","Acute Lung Injury","Related To","861.20","Unspecified injury of lung without open wound into thorax","PT","ICD9CM 2014","N/A"
"C26907","Uterine Disorder","Related To","621.8","Other specified disorders of uterus, not elsewhere classified","PT","ICD9CM 2014","N/A"
"C26818","Lip Disorder","Has Synonym","528.5","Diseases of lips","PT","ICD9CM 2014","N/A"
"C35476","Aseptic Necrosis of Bone","Related To","733.49","Aseptic necrosis of other bone sites","PT","ICD9CM 2014","N/A"
"C35332","Cholecystitis with Cholelithiasis","Related To","574.60","Calculus of gallbladder and bile duct with acute cholecystitis, without mention of obstruction","PT","ICD9CM 2014","N/A"
"C35246","Injury to Kidney without mention of Open Wound into Cavity","Related To","866.00","Unspecified injury to kidney without mention of open wound into cavity","PT","ICD9CM 2014","N/A"
"C26801","Intestinal Disorder","Related To","543.9","Other and unspecified diseases of appendix","PT","ICD9CM 2014","N/A"
"C99090","Lung Abscess","Broader Than","006.4","Amebic lung abscess","PT","ICD9CM 2014","N/A"
"C84654","Craniomandibular Disorder","Related To","526.4","Inflammatory conditions of jaw","PT","ICD9CM 2014","N/A"
